Curve CH4
419500 22
419550 22
419600 22
419650 22
419700 22
419750 22
419800 22
419850 22
419900 22
419950 22
420000 22
420050 22
420100 22
420150 22
420200 22
420250 22
420300 22
420350 22
420400 22
420450 22
420500 22
420550 22
420600 22
420650 22
420700 22
420750 22
420800 22
420850 22
420900 22
420950 22
421000 22
421050 22
421100 22
421150 22
421200 22
421250 22
421300 22
421350 22
421400 22
421450 22
421500 22
421550 22
421600 22
421650 22
421700 22
421750 22
421800 22
421850 22
421900 22
421950 22
422000 22
422050 22
422100 22
422150 22
422200 22
422250 22
422300 22
422350 22
422400 22
422450 20
422500 22
422550 22
422600 22
422650 22
422700 22
422750 22
422800 22
422850 22
422900 22
422950 22
423000 22
423050 22
423100 22
423150 22
423200 22
423250 22
423300 22
423350 22
423400 22
423450 22
423500 22
423550 22
423600 22
423650 22
423700 22
423750 22
423800 22
423850 22
423900 22
423950 22
424000 22
424050 22
424100 22
424150 22
424200 22
424250 22
424300 22
424350 22
424400 22
424450 22
424500 22
424550 22
424600 22
424650 22
424700 22
424750 22
424800 22
424850 22
424900 22
424950 22
425000 22
425050 22
425100 22
425150 22
425200 22
425250 22
425300 22
425350 22
425400 22
425450 22
425500 22
425550 22
425600 22
425650 22
425700 22
425750 22
425800 22
425850 22
425900 22
425950 22
426000 22
426050 22
426100 22
426150 22
426200 22
426250 22
426300 22
426350 22
426400 22
426450 22
426500 22
426550 22
426600 22
426650 22
426700 22
426750 22
426800 22
426850 22
426900 22
426950 22
427000 22
427050 22
427100 22
427150 22
427200 21
427250 22
427300 22
427350 22
427400 22
427450 22
427500 22
427550 22
427600 22
427650 22
427700 22
427750 22
427800 22
427850 22
427900 22
427950 22
428000 22
428050 22
428100 22
428150 22
428200 22
428250 22
428300 22
428350 22
428400 22
428450 22
428500 22
428550 22
428600 22
428650 22
428700 22
428750 22
428800 22
428850 22
428900 22
428950 22
429000 22
429050 22
429100 22
429150 22
429200 22
429250 22
429300 22
429350 22
429400 22
429450 22
429500 22
429550 22
429600 22
429650 22
429700 22
429750 22
429800 22
429850 22
429900 22
429950 22
430000 22
430050 22
430100 22
430150 22
430200 22
430250 22
430300 22
430350 22
430400 22
430450 22
430500 22
430550 22
430600 22
430650 22
430700 22
430750 22
430800 22
430850 22
430900 22
430950 22
431000 22
431050 22
431100 22
431150 22
431200 22
431250 22
431300 22
431350 22
431400 22
431450 22
431500 22
431550 22
431600 22
431650 22
431700 22
431750 22
431800 21
431850 22
431900 22
431950 22
432000 22
432050 22
432100 22
432150 22
432200 22
432250 22
432300 22
432350 22
432400 22
432450 22
432500 22
432550 22
432600 22
432650 22
432700 22
432750 22
432800 22
432850 22
432900 22
432950 22
433000 22
433050 22
433100 22
433150 22
433200 22
433250 22
433300 22
433350 22
433400 22
433450 22
433500 22
433550 22
433600 22
433650 22
433700 22
433750 22
433800 22
433850 22
433900 22
433950 22
434000 22
434050 22
434100 22
434150 22
434200 22
434250 22
434300 22
434350 22
434400 22
434450 22
434500 22
434550 22
434600 22
434650 22
434700 22
434750 22
434800 22
434850 22
434900 22
434950 22
435000 22
435050 22
435100 22
435150 22
435200 22
435250 22
435300 22
435350 22
435400 22
435450 22
435500 22
435550 22
435600 22
435650 22
435700 22
435750 22
435800 22
435850 22
435900 22
435950 22
436000 22
436050 22
436100 22
436150 22
436200 22
436250 22
436300 22
436350 22
436400 22
436450 22
436500 22
436550 22
436600 22
436650 22
436700 22
436750 22
436800 23
436850 22
436900 22
436950 22
437000 22
437050 22
437100 22
437150 22
437200 22
437250 22
437300 22
437350 22
437400 22
437450 22
437500 22
437550 22
437600 22
437650 22
437700 22
437750 22
437800 22
437850 22
437900 22
437950 22
438000 22
438050 22
438100 22
438150 22
438200 22
438250 22
438300 22
438350 22
438400 22
438450 22
438500 22
438550 22
438600 22
438650 22
438700 22
438750 22
438800 22
438850 21
438900 22
438950 22
439000 22
439050 22
439100 22
439150 22
439200 22
439250 22
439300 22
439350 22
439400 22
439450 22
439500 22
439550 22
439600 22
439650 22
439700 22
439750 22
439800 22
439850 22
439900 22
439950 22
440000 22
440050 22
440100 22
440150 22
440200 22
440250 22
440300 22
440350 22
440400 22
440450 22
440500 22
440550 22
440600 22
440650 22
440700 22
440750 22
440800 22
440850 22
440900 22
440950 22
441000 22
441050 22
441100 22
441150 22
441200 22
441250 22
441300 22
441350 22
441400 22
441450 22
441500 22
441550 22
441600 22
441650 22
441700 22
441750 22
441800 22
441850 22
441900 22
441950 22
442000 22
442050 22
442100 22
442150 22
442200 22
442250 22
442300 22
442350 22
442400 22
442450 22
442500 22
442550 22
442600 22
442650 22
442700 22
442750 22
442800 22
442850 22
442900 22
442950 22
443000 22
443050 22
443100 22
443150 22
443200 22
443250 22
443300 22
443350 22
443400 22
443450 22
443500 22
443550 22
443600 22
443650 22
443700 22
443750 22
443800 22
443850 22
443900 22
443950 22
444000 22
444050 22
444100 22
444150 22
444200 22
444250 22
444300 22
444350 22
444400 22
444450 22
444500 22
444550 22
444600 22
444650 22
444700 22
444750 22
444800 22
444850 22
444900 22
444950 22
445000 22
445050 22
445100 22
445150 22
445200 22
445250 22
445300 22
445350 22
445400 22
445450 22
445500 22
445550 22
445600 22
445650 22
445700 22
445750 22
445800 22
445850 22
445900 22
445950 22
446000 22
446050 22
446100 22
446150 22
446200 22
446250 22
446300 22
446350 22
446400 22
446450 22
446500 22
446550 22
446600 22
446650 22
446700 22
446750 22
446800 22
446850 22
446900 22
446950 22
447000 22
447050 22
447100 22
447150 22
447200 22
447250 22
447300 22
447350 22
447400 22
447450 22
447500 22
447550 22
447600 22
447650 22
447700 22
447750 22
447800 22
447850 22
447900 22
447950 22
448000 22
448050 22
448100 22
448150 22
448200 22
448250 22
448300 22
448350 22
448400 22
448450 22
448500 22
448550 22
448600 22
448650 22
448700 22
448750 22
448800 22
448850 21
448900 22
448950 22
449000 22
449050 22
449100 22
449150 22
449200 22
449250 22
449300 22
449350 21
449400 22
449450 22
449500 22
449550 22
449600 22
449650 22
449700 22
449750 22
449800 22
449850 22
449900 22
449950 22
450000 22
450050 22
450100 22
450150 22
450200 22
450250 22
450300 22
450350 22
450400 22
450450 22
450500 22
450550 22
450600 22
450650 22
450700 22
450750 22
450800 22
450850 22
450900 22
450950 22
451000 22
451050 22
451100 22
451150 22
451200 22
451250 22
451300 22
451350 22
451400 22
451450 22
451500 22
451550 22
451600 22
451650 22
451700 22
451750 22
451800 21
451850 22
451900 22
451950 22
452000 22
452050 22
452100 22
452150 22
452200 22
452250 22
452300 22
452350 22
452400 22
452450 22
452500 22
452550 22
452600 22
452650 22
452700 22
452750 22
452800 22
452850 22
452900 22
452950 22
453000 22
453050 22
453100 22
453150 22
453200 22
453250 22
453300 22
453350 22
453400 22
453450 22
453500 22
453550 22
453600 22
453650 22
453700 22
453750 22
453800 22
453850 22
453900 22
453950 22
454000 22
454050 22
454100 22
454150 22
454200 22
454250 22
454300 22
454350 22
454400 22
454450 22
454500 22
454550 22
454600 22
454650 22
454700 22
454750 22
454800 22
454850 22
454900 22
454950 22
455000 22
455050 22
455100 22
455150 22
455200 22
455250 22
455300 22
455350 22
455400 22
455450 22
455500 22
455550 22
455600 22
455650 22
455700 22
455750 21
455800 22
455850 22
455900 22
455950 22
456000 22
456050 22
456100 22
456150 22
456200 22
456250 22
456300 22
456350 22
456400 22
456450 22
456500 22
456550 22
456600 22
456650 22
456700 22
456750 22
456800 22
456850 22
456900 22
456950 22
457000 22
457050 22
457100 22
457150 22
457200 22
457250 22
457300 22
457350 22
457400 22
457450 22
457500 22
457550 22
457600 22
457650 22
457700 22
457750 22
457800 22
457850 22
457900 22
457950 22
458000 22
458050 22
458100 22
458150 22
458200 22
458250 22
458300 22
458350 22
458400 22
458450 22
458500 22
458550 22
458600 22
458650 22
458700 22
458750 22
458800 22
458850 21
458900 22
458950 22
459000 22
459050 22
459100 22
459150 22
459200 22
459250 22
459300 22
459350 22
459400 22
459450 22
459500 22
459550 22
459600 22
459650 22
459700 22
459750 22
459800 22
459850 22
459900 22
459950 22
460000 22
460050 22
460100 22
460150 22
460200 22
460250 22
460300 22
460350 22
460400 22
460450 22
460500 22
460550 22
460600 22
460650 22
460700 22
460750 22
460800 22
460850 22
460900 22
460950 22
461000 22
461050 22
461100 22
461150 22
461200 22
461250 22
461300 22
461350 22
461400 22
461450 22
461500 22
461550 22
461600 22
461650 22
461700 22
461750 22
461800 22
461850 22
461900 22
461950 22
462000 22
462050 22
462100 22
462150 22
462200 22
462250 22
462300 22
462350 22
462400 22
462450 22
462500 22
462550 22
462600 22
462650 22
462700 22
462750 22
462800 22
462850 22
462900 22
462950 22
463000 22
463050 22
463100 22
463150 22
463200 22
463250 22
463300 22
463350 22
463400 22
463450 22
463500 22
463550 22
463600 22
463650 22
463700 22
463750 22
463800 22
463850 22
463900 22
463950 22
464000 22
464050 22
464100 22
464150 22
464200 22
464250 22
464300 22
464350 22
464400 22
464450 22
464500 22
464550 22
464600 22
464650 22
464700 22
464750 22
464800 22
464850 22
464900 22
464950 22
465000 22
465050 22
465100 22
465150 22
465200 22
465250 22
465300 22
465350 22
465400 22
465450 22
465500 22
465550 21
465600 22
465650 22
465700 22
465750 22
465800 22
465850 23
465900 23
465950 23
466000 23
466050 22
466100 23
466150 23
466200 23
466250 23
466300 23
466350 23
466400 23
466450 23
466500 23
466550 23
466600 23
466650 23
466700 23
466750 23
466800 23
466850 23
466900 23
466950 23
467000 23
467050 23
467100 23
467150 23
467200 23
467250 23
467300 23
467350 23
467400 23
467450 23
467500 23
467550 23
467600 23
467650 23
467700 23
467750 23
467800 23
467850 23
467900 23
467950 23
468000 23
468050 23
468100 23
468150 23
468200 23
468250 23
468300 23
468350 23
468400 23
468450 23
468500 23
468550 23
468600 23
468650 23
468700 23
468750 23
468800 23
468850 23
468900 23
468950 23
469000 23
469050 23
469100 23
469150 23
469200 23
469250 23
469300 23
469350 23
469400 23
469450 23
469500 23
469550 23
469600 23
469650 23
469700 23
469750 23
469800 23
469850 23
469900 23
469950 23
470000 23
470050 23
470100 23
470150 23
470200 23
470250 23
470300 23
470350 23
470400 23
470450 23
470500 23
470550 23
470600 23
470650 23
470700 23
470750 23
470800 23
470850 23
470900 23
470950 22
471000 23
471050 23
471100 23
471150 23
471200 23
471250 23
471300 23
471350 23
471400 23
471450 23
471500 23
471550 23
471600 23
471650 23
471700 23
471750 23
471800 23
471850 23
471900 23
471950 23
472000 23
472050 23
472100 23
472150 23
472200 23
472250 23
472300 23
472350 23
472400 23
472450 23
472500 23
472550 23
472600 23
472650 23
472700 23
472750 23
472800 23
472850 23
472900 23
472950 23
473000 23
473050 23
473100 23
473150 23
473200 23
473250 23
473300 23
473350 23
473400 23
473450 23
473500 23
473550 23
473600 23
473650 23
473700 23
473750 23
473800 23
473850 23
473900 23
473950 23
474000 23
474050 23
474100 23
474150 23
474200 23
474250 23
474300 23
474350 23
474400 23
474450 23
474500 23
474550 23
474600 23
474650 23
474700 23
474750 23
474800 23
474850 23
474900 23
474950 23
475000 23
475050 23
475100 23
475150 23
475200 23
475250 23
475300 23
475350 23
475400 23
475450 22
475500 22
475550 22
475600 22
475650 22
475700 22
475750 22
475800 22
475850 22
475900 22
475950 22
476000 22
476050 22
476100 22
476150 22
476200 22
476250 22
476300 22
476350 22
476400 22
476450 22
476500 22
476550 22
476600 22
476650 22
476700 22
476750 22
476800 22
476850 22
476900 22
476950 22
477000 22
477050 22
477100 22
477150 22
477200 22
477250 22
477300 22
477350 22
477400 22
477450 22
477500 22
477550 22
477600 22
477650 22
477700 22
477750 22
477800 22
477850 22
477900 22
477950 22
478000 22
478050 22
478100 22
478150 22
478200 22
478250 22
478300 22
478350 22
478400 22
478450 22
478500 22
478550 22
478600 22
478650 22
478700 22
478750 22
478800 22
478850 22
478900 22
478950 22
479000 22
479050 22
479100 22
479150 22
479200 22
479250 22
479300 22
479350 22
479400 22
479450 22
479500 22
479550 22
479600 22
479650 22
479700 22
479750 22
479800 22
479850 22
479900 22
479950 22
480000 22
480050 22
480100 22
480150 22
480200 22
480250 22
480300 22
480350 22
480400 22
480450 22
480500 22
480550 22
480600 22
480650 22
480700 22
480750 22
480800 22
480850 22
480900 22
480950 22
481000 22
481050 22
481100 22
481150 22
481200 22
481250 22
481300 22
481350 22
481400 22
481450 22
481500 22
481550 22
481600 22
481650 22
481700 22
481750 22
481800 22
481850 22
481900 22
481950 22
482000 22
482050 22
482100 22
482150 22
482200 22
482250 22
482300 22
482350 22
482400 22
482450 22
482500 22
482550 22
482600 22
482650 22
482700 22
482750 22
482800 22
482850 22
482900 22
482950 22
483000 22
483050 22
483100 22
483150 22
483200 22
483250 22
483300 22
483350 22
483400 22
483450 22
483500 22
483550 22
483600 22
483650 22
483700 22
483750 22
483800 22
483850 22
483900 22
483950 22
484000 22
484050 22
484100 22
484150 22
484200 22
484250 22
484300 22
484350 22
484400 22
484450 22
484500 22
484550 22
484600 22
484650 22
484700 22
484750 22
484800 22
484850 22
484900 22
484950 22
485000 22
485050 22
485100 22
485150 22
485200 22
485250 22
485300 22
485350 22
485400 22
485450 22
485500 22
485550 22
485600 22
485650 22
485700 22
485750 22
485800 22
485850 22
485900 22
485950 22
486000 22
486050 22
486100 22
486150 22
486200 22
486250 22
486300 22
486350 22
486400 22
486450 22
486500 22
486550 22
486600 22
486650 22
486700 22
486750 22
486800 22
486850 22
486900 22
486950 22
487000 22
487050 22
487100 22
487150 22
487200 22
487250 22
487300 22
487350 22
487400 22
487450 22
487500 22
487550 22
487600 22
487650 22
487700 22
487750 22
487800 22
487850 22
487900 22
487950 22
488000 22
488050 22
488100 22
488150 22
488200 22
488250 22
488300 22
488350 22
488400 22
488450 22
488500 22
488550 22
488600 22
488650 22
488700 22
488750 22
488800 22
488850 22
488900 22
488950 22
489000 22
489050 22
489100 22
489150 22
489200 22
489250 22
489300 22
489350 22
489400 22
489450 22
489500 22
489550 22
489600 22
489650 22
489700 22
489750 22
489800 22
489850 22
489900 22
489950 22
490000 22
490050 22
490100 22
490150 22
490200 22
490250 22
490300 22
490350 22
490400 22
490450 22
490500 22
490550 21
490600 21
490650 21
490700 21
490750 21
490800 21
490850 21
490900 21
490950 21
491000 21
491050 21
491100 21
491150 21
491200 21
491250 21
491300 21
491350 21
491400 21
491450 21
491500 21
491550 21
491600 21
491650 21
491700 21
491750 21
491800 21
491850 21
491900 21
491950 21
492000 21
492050 21
492100 21
492150 21
492200 21
492250 21
492300 21
492350 21
492400 21
492450 21
492500 21
492550 21
492600 21
492650 21
492700 21
492750 21
492800 21
492850 21
492900 21
492950 21
493000 21
493050 21
493100 21
493150 21
493200 21
493250 21
493300 21
493350 21
493400 21
493450 21
493500 21
493550 21
493600 21
493650 21
493700 21
493750 21
493800 21
493850 21
493900 21
493950 21
494000 21
494050 21
494100 21
494150 21
494200 21
494250 21
494300 21
494350 21
494400 21
494450 21
494500 21
494550 21
494600 21
494650 21
494700 21
494750 21
494800 21
494850 21
494900 21
494950 21
495000 21
495050 21
495100 21
495150 21
495200 21
495250 21
495300 21
495350 21
495400 21
495450 21
495500 21
495550 21
495600 21
495650 21
495700 21
495750 21
495800 21
495850 21
495900 21
495950 21
496000 21
496050 21
496100 21
496150 21
496200 21
496250 21
496300 21
496350 21
496400 21
496450 21
496500 21
496550 21
496600 21
496650 21
496700 21
496750 21
496800 21
496850 21
496900 21
496950 21
497000 21
497050 21
497100 21
497150 21
497200 21
497250 21
497300 21
497350 21
497400 21
497450 21
497500 21
497550 21
497600 21
497650 21
497700 21
497750 21
497800 21
497850 21
497900 21
497950 21
498000 21
498050 21
498100 21
498150 21
498200 21
498250 21
498300 21
498350 21
498400 21
498450 21
498500 21
498550 21
498600 21
498650 21
498700 21
498750 21
498800 21
498850 21
498900 21
498950 21
499000 21
499050 21
499100 21
499150 21
499200 21
499250 21
499300 21
499350 21
499400 21
499450 21
499500 21
499550 21
499600 21
499650 21
499700 21
499750 21
499800 21
499850 21
499900 21
499950 21
500000 21
500050 21
500100 21
500150 21
500200 21
500250 21
500300 21
500350 21
500400 21
500450 21
500500 21
500550 21
500600 21
500650 21
500700 21
500750 21
500800 21
500850 21
500900 21
500950 21
501000 21
501050 21
501100 21
501150 21
501200 21
501250 21
501300 21
501350 21
501400 21
501450 21
501500 21
501550 21
501600 21
501650 21
501700 21
501750 21
501800 21
501850 21
501900 21
501950 21
502000 21
502050 21
502100 21
502150 21
502200 21
502250 21
502300 21
502350 21
502400 21
502450 21
502500 21
502550 21
502600 21
502650 21
502700 21
502750 21
502800 21
502850 21
502900 21
502950 21
503000 21
503050 20
503100 20
503150 21
503200 21
503250 21
503300 21
503350 21
503400 21
503450 21
503500 21
503550 21
503600 21
503650 20
503700 21
503750 21
503800 21
503850 21
503900 21
503950 21
504000 21
504050 21
504100 21
504150 21
504200 21
504250 21
504300 21
504350 21
504400 21
504450 21
504500 21
504550 21
504600 21
504650 21
504700 21
504750 21
504800 21
504850 21
504900 21
504950 21
505000 21
505050 21
505100 21
505150 21
505200 21
505250 21
505300 21
505350 21
505400 21
505450 21
505500 21
505550 21
505600 21
505650 21
505700 21
505750 21
505800 21
505850 21
505900 21
505950 21
506000 21
506050 21
506100 21
506150 21
506200 21
506250 21
506300 21
506350 21
506400 21
506450 21
506500 21
506550 21
506600 21
506650 21
506700 21
506750 21
506800 21
506850 21
506900 21
506950 21
507000 21
507050 21
507100 21
507150 21
507200 21
507250 21
507300 21
507350 21
507400 21
507450 21
507500 21
507550 21
507600 21
507650 21
507700 21
507750 21
507800 21
507850 21
507900 21
507950 21
508000 21
508050 21
508100 21
508150 21
508200 21
508250 21
508300 21
508350 21
508400 21
508450 21
508500 21
508550 21
508600 21
508650 21
508700 21
508750 21
508800 21
508850 21
508900 21
508950 21
509000 21
509050 21
509100 21
509150 21
509200 21
509250 21
509300 21
509350 21
509400 21
509450 21
509500 21
509550 21
509600 21
509650 21
509700 21
509750 21
509800 21
509850 21
509900 21
509950 21
510000 21
510050 20
510100 21
510150 21
510200 21
510250 21
510300 21
510350 21
510400 21
510450 21
510500 21
510550 21
510600 21
510650 21
510700 21
510750 21
510800 21
510850 21
510900 21
510950 21
511000 21
511050 21
511100 21
511150 21
511200 21
511250 21
511300 21
511350 21
511400 21
511450 21
511500 21
511550 21
511600 21
511650 21
511700 21
511750 21
511800 21
511850 21
511900 21
511950 21
512000 21
512050 21
512100 21
512150 21
512200 21
512250 21
512300 21
512350 21
512400 21
512450 21
512500 21
512550 21
512600 21
512650 21
512700 21
512750 21
512800 21
512850 21
512900 21
512950 21
513000 21
513050 21
513100 21
513150 21
513200 21
513250 21
513300 21
513350 21
513400 21
513450 21
513500 21
513550 21
513600 21
513650 21
513700 21
513750 21
513800 21
513850 21
513900 21
513950 21
514000 21
514050 21
514100 21
514150 21
514200 21
514250 21
514300 21
514350 21
514400 21
514450 21
514500 21
514550 21
514600 21
514650 21
514700 21
514750 21
514800 21
514850 21
514900 21
514950 21
515000 21
515050 21
515100 21
515150 21
515200 21
515250 21
515300 21
515350 21
515400 21
515450 21
515500 21
515550 21
515600 21
515650 21
515700 21
515750 21
515800 21
515850 21
515900 21
515950 21
516000 21
516050 21
516100 21
516150 21
516200 21
516250 21
516300 21
516350 21
516400 21
516450 21
516500 21
516550 21
516600 21
516650 21
516700 21
516750 21
516800 21
516850 21
516900 21
516950 21
517000 21
517050 21
517100 21
517150 21
517200 21
517250 21
517300 21
517350 21
517400 21
517450 21
517500 21
517550 21
517600 21
517650 21
517700 21
517750 21
517800 21
517850 21
517900 21
517950 21
518000 21
518050 21
518100 21
518150 21
518200 21
518250 21
518300 21
518350 21
518400 21
518450 21
518500 21
518550 21
518600 21
518650 21
518700 21
518750 21
518800 21
518850 21
518900 21
518950 21
519000 21
519050 21
519100 21
519150 21
519200 21
519250 21
519300 21
519350 21
519400 21
519450 21
519500 21
519550 21
519600 21
519650 21
519700 21
519750 21
519800 21
519850 21
519900 21
519950 21
520000 21
520050 21
520100 21
520150 21
520200 21
520250 21
520300 21
520350 21
520400 21
520450 21
520500 21
520550 21
520600 21
520650 21
520700 21
520750 21
520800 21
520850 21
520900 21
520950 21
521000 21
521050 21
521100 21
521150 21
521200 21
521250 21
521300 21
521350 21
521400 21
521450 21
521500 21
521550 21
521600 21
521650 21
521700 21
521750 21
521800 21
521850 21
521900 21
521950 21
522000 21
522050 21
522100 21
522150 21
522200 21
522250 21
522300 21
522350 21
522400 21
522450 21
522500 21
522550 21
522600 21
522650 21
522700 21
522750 20
522800 20
522850 20
522900 20
522950 20
523000 20
523050 20
523100 20
523150 20
523200 20
523250 20
523300 20
523350 20
523400 20
523450 20
523500 20
523550 20
523600 20
523650 20
523700 20
523750 20
523800 20
523850 20
523900 20
523950 20
524000 20
524050 20
524100 20
524150 20
524200 20
524250 20
524300 20
524350 20
524400 20
524450 20
524500 20
524550 20
524600 20
524650 20
524700 20
524750 20
524800 20
524850 20
524900 20
524950 20
525000 20
525050 20
525100 20
525150 20
525200 20
525250 20
525300 20
525350 20
525400 20
525450 20
525500 20
525550 20
525600 20
525650 20
525700 20
525750 20
525800 20
525850 20
525900 20
525950 20
526000 20
526050 20
526100 20
526150 20
526200 20
526250 20
526300 20
526350 20
526400 20
526450 20
526500 21
526550 21
526600 21
526650 21
526700 21
526750 21
526800 21
526850 20
526900 21
526950 21
527000 21
527050 21
527100 21
527150 21
527200 21
527250 21
527300 21
527350 21
527400 21
527450 21
527500 21
527550 21
527600 21
527650 21
527700 21
527750 21
527800 21
527850 21
527900 21
527950 21
528000 21
528050 21
528100 21
528150 21
528200 21
528250 21
528300 21
528350 21
528400 21
528450 21
528500 21
528550 21
528600 21
528650 21
528700 21
528750 21
528800 21
528850 21
528900 21
528950 21
529000 21
529050 21
529100 21
529150 21
529200 21
529250 21
529300 21
529350 21
529400 21
529450 21
529500 21
529550 21
529600 21
529650 21
529700 21
529750 21
529800 21
529850 21
529900 21
529950 21
530000 21
530050 21
530100 21
530150 21
530200 21
530250 21
530300 21
530350 21
530400 21
530450 21
530500 21
530550 21
530600 21
530650 21
530700 21
530750 21
530800 21
530850 21
530900 21
530950 21
531000 21
531050 21
531100 21
531150 21
531200 21
531250 21
531300 21
531350 21
531400 21
531450 21
531500 21
531550 21
531600 21
531650 21
531700 21
531750 21
531800 21
531850 21
531900 21
531950 21
532000 21
532050 21
532100 21
532150 21
532200 21
532250 21
532300 21
532350 21
532400 21
532450 21
532500 21
532550 21
532600 21
532650 21
532700 21
532750 21
532800 21
532850 21
532900 21
532950 21
533000 21
533050 21
533100 21
533150 21
533200 20
533250 21
533300 21
533350 21
533400 21
533450 21
533500 21
533550 21
533600 21
533650 21
533700 21
533750 21
533800 21
533850 21
533900 21
533950 21
534000 21
534050 22
534100 21
534150 22
534200 22
534250 22
534300 22
534350 22
534400 22
534450 22
534500 22
534550 22
534600 22
534650 22
534700 22
534750 22
534800 22
534850 22
534900 22
534950 22
535000 22
535050 22
535100 22
535150 22
535200 22
535250 22
535300 22
535350 22
535400 22
535450 22
535500 22
535550 22
535600 22
535650 22
535700 22
535750 22
535800 22
535850 22
535900 22
535950 22
536000 22
536050 22
536100 22
536150 22
536200 22
536250 22
536300 22
536350 22
536400 22
536450 22
536500 22
536550 22
536600 22
536650 22
536700 22
536750 22
536800 22
536850 22
536900 22
536950 22
537000 22
537050 22
537100 22
537150 22
537200 22
537250 22
537300 22
537350 22
537400 22
537450 22
537500 22
537550 22
537600 22
537650 22
537700 22
537750 22
537800 22
537850 22
537900 22
537950 22
538000 22
538050 22
538100 22
538150 22
538200 22
538250 22
538300 22
538350 22
538400 22
538450 22
538500 22
538550 22
538600 22
538650 22
538700 22
538750 22
538800 22
538850 22
538900 22
538950 22
539000 22
539050 22
539100 22
539150 22
539200 22
539250 22
539300 22
539350 22
539400 22
539450 22
539500 22
539550 22
539600 22
539650 22
539700 22
539750 22
539800 22
539850 22
539900 22
539950 22
540000 22
540050 22
540100 22
540150 22
540200 22
540250 22
540300 22
540350 22
540400 22
540450 22
540500 22
540550 22
540600 22
540650 22
540700 22
540750 22
540800 22
540850 22
540900 22
540950 22
541000 22
541050 22
541100 22
541150 22
541200 22
541250 22
541300 22
541350 22
541400 22
541450 22
541500 22
541550 22
541600 22
541650 22
541700 22
541750 22
541800 22
541850 22
541900 22
541950 22
542000 22
542050 22
542100 22
542150 22
542200 22
542250 22
542300 22
542350 22
542400 22
542450 22
542500 22
542550 22
542600 22
542650 22
542700 22
542750 22
542800 22
542850 22
542900 22
542950 22
543000 22
543050 22
543100 22
543150 22
543200 22
543250 22
543300 22
543350 22
543400 22
543450 22
543500 22
543550 22
543600 22
543650 22
543700 22
543750 22
543800 22
543850 22
543900 22
543950 22
544000 22
544050 22
544100 22
544150 22
544200 22
544250 22
544300 22
544350 22
544400 22
544450 22
544500 22
544550 22
544600 22
544650 22
544700 22
544750 22
544800 22
544850 22
544900 22
544950 22
545000 22
545050 22
545100 22
545150 22
545200 22
545250 22
545300 22
545350 22
545400 22
545450 22
545500 22
545550 22
545600 22
545650 22
545700 22
545750 22
545800 22
545850 22
545900 22
545950 22
546000 22
546050 22
546100 22
546150 22
546200 22
546250 22
546300 22
546350 22
546400 22
546450 22
546500 22
546550 22
546600 22
546650 22
546700 22
546750 22
546800 22
546850 22
546900 22
546950 22
547000 22
547050 22
547100 22
547150 22
547200 22
547250 22
547300 22
547350 22
547400 22
547450 22
547500 22
547550 22
547600 22
547650 22
547700 22
547750 22
547800 22
547850 22
547900 22
547950 22
548000 22
548050 22
548100 22
548150 22
548200 22
548250 22
548300 22
548350 22
548400 22
548450 22
548500 22
548550 22
548600 22
548650 22
548700 22
548750 22
548800 22
548850 22
548900 22
548950 22
549000 22
549050 22
549100 22
549150 22
549200 22
549250 22
549300 22
549350 22
549400 22
549450 22
549500 22
549550 22
549600 22
549650 22
549700 22
549750 22
549800 22
549850 22
549900 22
549950 22
550000 22
550050 22
550100 22
550150 22
550200 22
550250 22
550300 22
550350 22
550400 22
550450 22
550500 22
550550 22
550600 22
550650 22
550700 22
550750 22
550800 22
550850 22
550900 22
550950 22
551000 22
551050 22
551100 22
551150 22
551200 22
551250 22
551300 22
551350 22
551400 22
551450 22
551500 22
551550 22
551600 22
551650 21
551700 22
551750 22
551800 22
551850 22
551900 22
551950 22
552000 22
552050 22
552100 22
552150 22
552200 22
552250 22
552300 22
552350 22
552400 22
552450 22
552500 22
552550 22
552600 22
552650 22
552700 22
552750 22
552800 22
552850 22
552900 22
552950 22
553000 22
553050 22
553100 22
553150 22
553200 22
553250 22
553300 22
553350 22
553400 22
553450 22
553500 22
553550 22
553600 22
553650 22
553700 22
553750 22
553800 22
553850 22
553900 22
553950 22
554000 22
554050 22
554100 22
554150 22
554200 22
554250 22
554300 22
554350 22
554400 22
554450 22
554500 22
554550 22
554600 22
554650 22
554700 22
554750 22
554800 22
554850 22
554900 22
554950 22
555000 22
555050 22
555100 22
555150 22
555200 22
555250 22
555300 22
555350 22
555400 22
555450 22
555500 22
555550 22
555600 22
555650 22
555700 22
555750 22
555800 22
555850 22
555900 22
555950 22
556000 22
556050 22
556100 22
556150 22
556200 22
556250 22
556300 22
556350 22
556400 22
556450 22
556500 22
556550 22
556600 22
556650 22
556700 22
556750 22
556800 22
556850 22
556900 22
556950 22
557000 22
557050 22
557100 22
557150 22
557200 22
557250 22
557300 22
557350 22
557400 22
557450 22
557500 22
557550 22
557600 22
557650 22
557700 22
557750 22
557800 22
557850 22
557900 22
557950 22
558000 22
558050 22
558100 22
558150 22
558200 22
558250 22
558300 22
558350 22
558400 22
558450 22
558500 22
558550 22
558600 22
558650 22
558700 22
558750 22
558800 22
558850 22
558900 22
558950 22
559000 22
559050 22
559100 22
559150 22
559200 22
559250 22
559300 22
559350 22
