#EXPORTTYPE:DATA ALL
#FILE:DQ2V(10K).ngb-ds3
#FORMAT:NETZSCH5
#FTYPE:ANSI
#IDENTITY:1
#DECIMAL:POINT
#SEPARATOR:SEMICOLON
#MTYPE:DSC
#INSTRUMENT:NETZSCH STA 449F3
#PROJECT:调试
#DATE/TIME:23.08.2018 17:19
#CORR. FILE:基线Ar（1200,10K).ngb-bs3
#TEMPCAL:TCALZERO.TCX
#SENSITIVITY:SENSZERO.EXX
#LABORATORY:煤及煤系气重点实验室
#OPERATOR:wangchg
#REMARK:
#SAMPLE:DQ2V
#SAMPLE MASS /mg:10
#MATERIAL:煤样
#REFERENCE:空坩埚
#REFERENCE MASS /mg:0
#TYPE OF CRUCIBLE:DSC/TG pan Al2O3
#SAMPLE CRUCIBLE MASS /mg:0
#REFERENCE CRUCIBLE MASS /mg:0
#DSC RANGE /μV:5000
#TG RANGE /mg:35000
#TAU-R:---
#CORR. CODE:020
#EXO:-1
#RANGE:40°C/10.0(K/min)/1000°C
#SEGMENT:S1/1
#SEG. 1:40°C/10.0(K/min)/1000°C

##Temp./°C;Time/min;DSC/(uV/mg);Mass/%;Sensit./(uV/mW)
 37.46600; 0.00000;4.882814e-003;100.00000;1.00000
 37.47632; 0.04802;4.515756e-003; 99.99524;1.00000
 37.46603; 0.09604;4.121470e-003; 99.99105;1.00000
 37.47687; 0.14406;4.663322e-003; 99.98903;1.00000
 37.47339; 0.19208;4.224450e-003; 99.98900;1.00000
 37.47902; 0.24010;4.421214e-003; 99.98900;1.00000
 37.47672; 0.28811;4.692332e-003; 99.98794;1.00000
 37.48237; 0.33613;4.704948e-003; 99.98637;1.00000
 37.49985; 0.38415;4.860859e-003; 99.98463;1.00000
 37.49938; 0.43217;6.062070e-003; 99.98301;1.00000
 37.50327; 0.48019;5.878933e-003; 99.97999;1.00000
 37.51164; 0.52821;5.625878e-003; 99.98068;1.00000
 37.52237; 0.57623;6.502618e-003; 99.98595;1.00000
 37.54028; 0.62425;7.753182e-003; 99.98492;1.00000
 37.56567; 0.67227;7.554101e-003; 99.98782;1.00000
 37.59217; 0.72029;9.237908e-003; 99.98702;1.00000
 37.63221; 0.76830;9.223150e-003; 99.99287;1.00000
 37.64869; 0.81632;1.028167e-002; 99.99306;1.00000
 37.70664; 0.86434;1.199453e-002; 99.99952;1.00000
 37.75119; 0.91236;1.240727e-002;100.00165;1.00000
 37.79268; 0.96038;1.442081e-002;100.00203;1.00000
 37.84010; 1.00840;1.541404e-002;100.00331;1.00000
 37.90070; 1.05642;1.622273e-002;100.01042;1.00000
 37.99479; 1.10444;1.962767e-002;100.00423;1.00000
 38.05912; 1.15246;2.181466e-002;100.01724;1.00000
 38.13515; 1.20048;2.305603e-002;100.01300;1.00000
 38.21904; 1.24849;2.505763e-002;100.01281;1.00000
 38.30953; 1.29651;2.769259e-002;100.00452;1.00000
 38.40816; 1.34453;3.000594e-002;100.01241;1.00000
 38.51532; 1.39255;3.215146e-002;100.01784;1.00000
 38.63608; 1.44057;3.416336e-002;100.00529;1.00000
 38.75838; 1.48859;3.711700e-002;100.01167;1.00000
 38.89246; 1.53661;3.948575e-002;100.01108;1.00000
 39.03170; 1.58463;4.222060e-002;100.00580;1.00000
 39.16881; 1.63265;4.563759e-002;100.01577;1.00000
 39.32841; 1.68067;4.803640e-002; 99.99898;1.00000
 39.47231; 1.72868;5.113413e-002;100.00679;1.00000
 39.64379; 1.77670;5.411623e-002;100.00986;1.00000
 39.80384; 1.82472;5.694489e-002;100.01184;1.00000
 39.97977; 1.87274;5.983194e-002;100.02396;1.00000
 40.15870; 1.92076;6.309795e-002;100.01890;1.00000
 40.34923; 1.96878;6.554161e-002;100.01316;1.00000
 40.52897; 2.01680;6.965703e-002;100.01806;1.00000
 40.75034; 2.06482;7.169141e-002;100.00888;1.00000
 40.95402; 2.11284;7.336041e-002;100.02447;1.00000
 41.16596; 2.16086;7.821884e-002;100.01484;1.00000
 41.38697; 2.20887;8.056280e-002;100.01545;1.00000
 41.59744; 2.25689;8.351766e-002;100.02701;1.00000
 41.84529; 2.30491;8.713210e-002;100.02340;1.00000
 42.07780; 2.35293;8.997827e-002;100.03476;1.00000
 42.33216; 2.40095;9.355870e-002;100.02984;1.00000
 42.57268; 2.44897;9.636771e-002;100.01719;1.00000
 42.82224; 2.49699;9.913142e-002;100.02929;1.00000
 43.08077; 2.54501;      0.10280;100.01494;1.00000
 43.33024; 2.59303;      0.10597;100.02412;1.00000
 43.61786; 2.64105;      0.10937;100.02689;1.00000
 43.87364; 2.68906;      0.11151;100.03655;1.00000
 44.15982; 2.73708;      0.11384;100.03563;1.00000
 44.43134; 2.78510;      0.11718;100.03412;1.00000
 44.71849; 2.83312;      0.12004;100.03966;1.00000
 45.03101; 2.88114;      0.12225;100.02928;1.00000
 45.30841; 2.92916;      0.12535;100.03601;1.00000
 45.61432; 2.97718;      0.12758;100.03362;1.00000
 45.90280; 3.02520;      0.13043;100.03362;1.00000
 46.21652; 3.07322;      0.13308;100.03591;1.00000
 46.52729; 3.12124;      0.13549;100.03758;1.00000
 46.84003; 3.16925;      0.13836;100.04392;1.00000
 47.17993; 3.21727;      0.14020;100.03912;1.00000
 47.48916; 3.26529;      0.14304;100.04995;1.00000
 47.81297; 3.31331;      0.14573;100.04057;1.00000
 48.13504; 3.36133;      0.14763;100.03380;1.00000
 48.47457; 3.40935;      0.15053;100.03399;1.00000
 48.81716; 3.45737;      0.15302;100.02927;1.00000
 49.14482; 3.50539;      0.15493;100.02152;1.00000
 49.49408; 3.55341;      0.15677;100.03766;1.00000
 49.85007; 3.60143;      0.16002;100.03679;1.00000
 50.19070; 3.64944;      0.16222;100.03206;1.00000
 50.54702; 3.69746;      0.16440;100.03145;1.00000
 50.91075; 3.74548;      0.16624;100.03422;1.00000
 51.25991; 3.79350;      0.16807;100.03018;1.00000
 51.61239; 3.84152;      0.16968;100.01395;1.00000
 51.97569; 3.88954;      0.17164;100.02683;1.00000
 52.35564; 3.93756;      0.17390;100.03067;1.00000
 52.71909; 3.98558;      0.17537;100.01988;1.00000
 53.08026; 4.03360;      0.17767;100.02002;1.00000
 53.47351; 4.08162;      0.17963;100.02508;1.00000
 53.81634; 4.12963;      0.18143;100.02594;1.00000
 54.22297; 4.17765;      0.18303;100.02486;1.00000
 54.58917; 4.22567;      0.18454;100.02928;1.00000
 54.97167; 4.27369;      0.18687;100.03147;1.00000
 55.35622; 4.32171;      0.18783;100.03219;1.00000
 55.74543; 4.36973;      0.18996;100.03798;1.00000
 56.14323; 4.41775;      0.19168;100.03033;1.00000
 56.52035; 4.46577;      0.19329;100.03211;1.00000
 56.92719; 4.51379;      0.19511;100.03000;1.00000
 57.31956; 4.56181;      0.19640;100.03492;1.00000
 57.71432; 4.60982;      0.19797;100.03597;1.00000
 58.10800; 4.65784;      0.19940;100.03965;1.00000
 58.51028; 4.70586;      0.20085;100.04532;1.00000
 58.92123; 4.75388;      0.20322;100.04588;1.00000
 59.32551; 4.80190;      0.20469;100.04501;1.00000
 59.72938; 4.84992;      0.20530;100.04500;1.00000
 60.13444; 4.89794;      0.20686;100.04780;1.00000
 60.55217; 4.94596;      0.20829;100.04112;1.00000
 60.94771; 4.99398;      0.20991;100.03548;1.00000
 61.35767; 5.04200;      0.21180;100.03299;1.00000
 61.77513; 5.09002;      0.21194;100.02900;1.00000
 62.20272; 5.13803;      0.21322;100.02790;1.00000
 62.60725; 5.18605;      0.21475;100.02741;1.00000
 63.03006; 5.23407;      0.21519;100.02249;1.00000
 63.44756; 5.28209;      0.21722;100.01553;1.00000
 63.86690; 5.33011;      0.21813;100.00899;1.00000
 64.29395; 5.37813;      0.21906;100.00519;1.00000
 64.72009; 5.42615;      0.22121;100.00701;1.00000
 65.15414; 5.47417;      0.22174;100.00558;1.00000
 65.56967; 5.52219;      0.22274;100.00175;1.00000
 65.99163; 5.57021;      0.22302;100.00000;1.00000
 66.42776; 5.61822;      0.22486;100.00095;1.00000
 66.85048; 5.66624;      0.22698; 99.99733;1.00000
 67.28144; 5.71426;      0.22772; 99.99350;1.00000
 67.71728; 5.76228;      0.22761; 99.98458;1.00000
 68.15589; 5.81030;      0.22948; 99.98201;1.00000
 68.59729; 5.85832;      0.23009; 99.98482;1.00000
 69.02071; 5.90634;      0.23165; 99.99072;1.00000
 69.46398; 5.95436;      0.23259; 99.99192;1.00000
 69.89950; 6.00238;      0.23346; 99.99302;1.00000
 70.33606; 6.05040;      0.23427; 99.99407;1.00000
 70.76062; 6.09841;      0.23492; 99.99681;1.00000
 71.21975; 6.14643;      0.23582; 99.99862;1.00000
 71.64536; 6.19445;      0.23720; 99.99519;1.00000
 72.09357; 6.24247;      0.23875; 99.99080;1.00000
 72.52958; 6.29049;      0.24008; 99.98699;1.00000
 72.97941; 6.33851;      0.24034; 99.98695;1.00000
 73.40489; 6.38653;      0.24128; 99.99124;1.00000
 73.86354; 6.43455;      0.24144;100.00016;1.00000
 74.31066; 6.48257;      0.24246;100.00092;1.00000
 74.74369; 6.53059;      0.24333;100.00199;1.00000
 75.19414; 6.57860;      0.24518;100.00301;1.00000
 75.62596; 6.62662;      0.24541;100.00034;1.00000
 76.07949; 6.67464;      0.24653; 99.99566;1.00000
 76.52697; 6.72266;      0.24698; 99.99157;1.00000
 76.97627; 6.77068;      0.24798; 99.99003;1.00000
 77.42192; 6.81870;      0.24889; 99.97833;1.00000
 77.88532; 6.86672;      0.24980; 99.97183;1.00000
 78.33981; 6.91474;      0.25073; 99.97554;1.00000
 78.77880; 6.96276;      0.25137; 99.97606;1.00000
 79.24475; 7.01078;      0.25198; 99.97396;1.00000
 79.70127; 7.05879;      0.25317; 99.96819;1.00000
 80.13527; 7.10681;      0.25344; 99.96222;1.00000
 80.59882; 7.15483;      0.25371; 99.95954;1.00000
 81.06006; 7.20285;      0.25541; 99.95900;1.00000
 81.49793; 7.25087;      0.25607; 99.95894;1.00000
 81.95807; 7.29889;      0.25684; 99.95794;1.00000
 82.42418; 7.34691;      0.25772; 99.95985;1.00000
 82.87036; 7.39493;      0.25794; 99.95814;1.00000
 83.32994; 7.44295;      0.25883; 99.95675;1.00000
 83.78323; 7.49097;      0.25997; 99.95606;1.00000
 84.25206; 7.53898;      0.26125; 99.95707;1.00000
 84.70994; 7.58700;      0.26160; 99.95323;1.00000
 85.17400; 7.63502;      0.26144; 99.94765;1.00000
 85.64488; 7.68304;      0.26283; 99.94410;1.00000
 86.10147; 7.73106;      0.26330; 99.94202;1.00000
 86.56144; 7.77908;      0.26359; 99.94293;1.00000
 87.03451; 7.82710;      0.26472; 99.94223;1.00000
 87.49448; 7.87512;      0.26518; 99.93877;1.00000
 87.95759; 7.92314;      0.26668; 99.93689;1.00000
 88.43595; 7.97116;      0.26601; 99.93804;1.00000
 88.89755; 8.01917;      0.26691; 99.94103;1.00000
 89.37576; 8.06719;      0.26790; 99.94294;1.00000
 89.84952; 8.11521;      0.26824; 99.94255;1.00000
 90.30993; 8.16323;      0.26909; 99.93770;1.00000
 90.78356; 8.21125;      0.26977; 99.93395;1.00000
 91.26350; 8.25927;      0.27035; 99.93307;1.00000
 91.75156; 8.30729;      0.27164; 99.93211;1.00000
 92.21456; 8.35531;      0.27159; 99.92988;1.00000
 92.68687; 8.40333;      0.27209; 99.92690;1.00000
 93.15720; 8.45135;      0.27325; 99.92706;1.00000
 93.62630; 8.49936;      0.27321; 99.92509;1.00000
 94.10884; 8.54738;      0.27369; 99.91584;1.00000
 94.58607; 8.59540;      0.27442; 99.90740;1.00000
 95.05750; 8.64342;      0.27408; 99.90808;1.00000
 95.53744; 8.69144;      0.27593; 99.91007;1.00000
 96.01433; 8.73946;      0.27644; 99.91305;1.00000
 96.50415; 8.78748;      0.27559; 99.91006;1.00000
 96.97809; 8.83550;      0.27735; 99.90886;1.00000
 97.45290; 8.88352;      0.27740; 99.90797;1.00000
 97.93451; 8.93154;      0.27835; 99.90171;1.00000
 98.41859; 8.97955;      0.27842; 99.89803;1.00000
 98.90303; 9.02757;      0.27887; 99.89621;1.00000
 99.38058; 9.07559;      0.27896; 99.89304;1.00000
 99.85764; 9.12361;      0.27978; 99.89208;1.00000
100.34161; 9.17163;      0.28070; 99.88896;1.00000
100.81047; 9.21965;      0.28046; 99.88704;1.00000
101.30169; 9.26767;      0.28061; 99.88305;1.00000
101.78937; 9.31569;      0.28144; 99.88807;1.00000
102.26238; 9.36371;      0.28103; 99.88752;1.00000
102.74568; 9.41173;      0.28189; 99.87888;1.00000
103.23665; 9.45974;      0.28230; 99.87204;1.00000
103.73191; 9.50776;      0.28331; 99.86614;1.00000
104.21493; 9.55578;      0.28275; 99.86329;1.00000
104.69688; 9.60380;      0.28298; 99.85965;1.00000
105.18679; 9.65182;      0.28446; 99.85589;1.00000
105.66948; 9.69984;      0.28371; 99.85303;1.00000
106.15680; 9.74786;      0.28351; 99.84822;1.00000
106.64035; 9.79588;      0.28418; 99.84513;1.00000
107.11994; 9.84390;      0.28469; 99.84400;1.00000
107.60947; 9.89192;      0.28512; 99.84383;1.00000
108.09233; 9.93993;      0.28526; 99.84200;1.00000
108.58977; 9.98795;      0.28496; 99.84088;1.00000
109.06216;10.03597;      0.28533; 99.84365;1.00000
109.55377;10.08399;      0.28620; 99.84503;1.00000
110.03739;10.13201;      0.28636; 99.84489;1.00000
110.53627;10.18003;      0.28656; 99.84700;1.00000
111.01280;10.22805;      0.28671; 99.84790;1.00000
111.49768;10.27607;      0.28631; 99.84235;1.00000
111.99306;10.32409;      0.28627; 99.83663;1.00000
112.46802;10.37211;      0.28734; 99.83063;1.00000
112.95833;10.42013;      0.28695; 99.82399;1.00000
113.42989;10.46814;      0.28731; 99.81710;1.00000
113.92384;10.51616;      0.28759; 99.81701;1.00000
114.41812;10.56418;      0.28782; 99.81600;1.00000
114.91441;10.61220;      0.28812; 99.81178;1.00000
115.40654;10.66022;      0.28785; 99.80598;1.00000
115.89283;10.70824;      0.28814; 99.80325;1.00000
116.37857;10.75626;      0.28701; 99.80258;1.00000
116.85952;10.80428;      0.28735; 99.80413;1.00000
117.35333;10.85230;      0.28821; 99.80501;1.00000
117.83221;10.90032;      0.28769; 99.80398;1.00000
118.32402;10.94833;      0.28926; 99.80133;1.00000
118.82107;10.99635;      0.28908; 99.79605;1.00000
119.31524;11.04437;      0.28876; 99.79057;1.00000
119.81082;11.09239;      0.28842; 99.78596;1.00000
120.28940;11.14041;      0.28969; 99.78300;1.00000
120.77348;11.18843;      0.28966; 99.78392;1.00000
121.26484;11.23645;      0.28823; 99.78516;1.00000
121.75595;11.28447;      0.28837; 99.78455;1.00000
122.25440;11.33249;      0.28945; 99.77952;1.00000
122.73613;11.38051;      0.28890; 99.77092;1.00000
123.22150;11.42852;      0.28882; 99.76425;1.00000
123.71994;11.47654;      0.28920; 99.75769;1.00000
124.21561;11.52456;      0.28913; 99.75355;1.00000
124.69982;11.57258;      0.28873; 99.74874;1.00000
125.18291;11.62060;      0.28903; 99.74498;1.00000
125.67058;11.66862;      0.28828; 99.74400;1.00000
126.18360;11.71664;      0.28964; 99.74332;1.00000
126.67158;11.76466;      0.28882; 99.74154;1.00000
127.16491;11.81268;      0.28931; 99.73870;1.00000
127.65251;11.86070;      0.28826; 99.73501;1.00000
128.14788;11.90871;      0.28920; 99.73501;1.00000
128.64097;11.95673;      0.28904; 99.73134;1.00000
129.14351;12.00475;      0.28972; 99.72743;1.00000
129.63705;12.05277;      0.28859; 99.72391;1.00000
130.12607;12.10079;      0.28912; 99.72196;1.00000
130.62655;12.14881;      0.28915; 99.71916;1.00000
131.11288;12.19683;      0.28898; 99.71729;1.00000
131.60823;12.24485;      0.28886; 99.71678;1.00000
132.09790;12.29287;      0.28824; 99.71619;1.00000
132.60476;12.34089;      0.28866; 99.71501;1.00000
133.10554;12.38890;      0.28946; 99.71207;1.00000
133.59739;12.43692;      0.28910; 99.71003;1.00000
134.10137;12.48494;      0.28864; 99.70739;1.00000
134.60229;12.53296;      0.28865; 99.70423;1.00000
135.09574;12.58098;      0.28852; 99.70203;1.00000
135.59097;12.62900;      0.28855; 99.69801;1.00000
136.08752;12.67702;      0.28800; 99.69379;1.00000
136.58467;12.72504;      0.28909; 99.67952;1.00000
137.09298;12.77306;      0.28894; 99.66764;1.00000
137.58677;12.82108;      0.28882; 99.66394;1.00000
138.07761;12.86909;      0.28954; 99.66400;1.00000
138.57854;12.91711;      0.28913; 99.66400;1.00000
139.08608;12.96513;      0.28905; 99.66346;1.00000
139.58471;13.01315;      0.28873; 99.66078;1.00000
140.07351;13.06117;      0.28845; 99.65687;1.00000
140.58926;13.10919;      0.28854; 99.65307;1.00000
141.09295;13.15721;      0.28877; 99.64929;1.00000
141.58853;13.20523;      0.28892; 99.64604;1.00000
142.09700;13.25325;      0.29000; 99.64403;1.00000
142.58845;13.30127;      0.28870; 99.64400;1.00000
143.09327;13.34928;      0.28912; 99.64400;1.00000
143.59209;13.39730;      0.28846; 99.64312;1.00000
144.10180;13.44532;      0.28898; 99.64046;1.00000
144.60330;13.49334;      0.28884; 99.63796;1.00000
145.10260;13.54136;      0.28871; 99.63591;1.00000
145.61679;13.58938;      0.28922; 99.63304;1.00000
146.10491;13.63740;      0.28915; 99.63120;1.00000
146.61480;13.68542;      0.28926; 99.62636;1.00000
147.11177;13.73344;      0.28921; 99.62158;1.00000
147.62109;13.78146;      0.28864; 99.61891;1.00000
148.11956;13.82947;      0.28862; 99.60011;1.00000
148.62989;13.87749;      0.28936; 99.59220;1.00000
149.14024;13.92551;      0.28990; 99.58845;1.00000
149.63329;13.97353;      0.28910; 99.58480;1.00000
150.14339;14.02155;      0.28935; 99.58192;1.00000
150.64505;14.06957;      0.28940; 99.57902;1.00000
151.14306;14.11759;      0.28890; 99.57613;1.00000
151.64441;14.16561;      0.28956; 99.57300;1.00000
152.15323;14.21363;      0.29003; 99.56995;1.00000
152.65620;14.26165;      0.28945; 99.56598;1.00000
153.16065;14.30966;      0.28984; 99.56301;1.00000
153.66549;14.35768;      0.28974; 99.56000;1.00000
154.16655;14.40570;      0.28920; 99.55803;1.00000
154.65782;14.45372;      0.28988; 99.55703;1.00000
155.17891;14.50174;      0.28984; 99.55463;1.00000
155.67860;14.54976;      0.29022; 99.54206;1.00000
156.19175;14.59778;      0.29058; 99.53180;1.00000
156.68982;14.64580;      0.29093; 99.52291;1.00000
157.19669;14.69382;      0.29094; 99.51650;1.00000
157.69850;14.74184;      0.29067; 99.51298;1.00000
158.20649;14.78985;      0.29120; 99.51201;1.00000
158.71949;14.83787;      0.29078; 99.51019;1.00000
159.20982;14.88589;      0.29191; 99.50840;1.00000
159.71543;14.93391;      0.29174; 99.50574;1.00000
160.22665;14.98193;      0.29129; 99.50196;1.00000
160.72954;15.02995;      0.29190; 99.49601;1.00000
161.23230;15.07797;      0.29108; 99.48626;1.00000
161.74513;15.12599;      0.29169; 99.48087;1.00000
162.24208;15.17401;      0.29162; 99.47549;1.00000
162.74768;15.22203;      0.29276; 99.47281;1.00000
163.25446;15.27005;      0.29235; 99.47099;1.00000
163.75661;15.31806;      0.29246; 99.46713;1.00000
164.26227;15.36608;      0.29210; 99.45782;1.00000
164.76846;15.41410;      0.29298; 99.45029;1.00000
165.27335;15.46212;      0.29294; 99.44344;1.00000
165.76946;15.51014;      0.29313; 99.43798;1.00000
166.28463;15.55816;      0.29314; 99.43217;1.00000
166.78112;15.60618;      0.29296; 99.42627;1.00000
167.28056;15.65420;      0.29348; 99.42121;1.00000
167.78629;15.70222;      0.29395; 99.41685;1.00000
168.30150;15.75024;      0.29380; 99.41399;1.00000
168.79741;15.79825;      0.29438; 99.41096;1.00000
169.29531;15.84627;      0.29421; 99.40602;1.00000
169.81118;15.89429;      0.29376; 99.40057;1.00000
170.31838;15.94231;      0.29417; 99.39493;1.00000
170.81972;15.99033;      0.29444; 99.39097;1.00000
171.32460;16.03835;      0.29470; 99.38616;1.00000
171.83647;16.08637;      0.29506; 99.38148;1.00000
172.33639;16.13439;      0.29519; 99.37358;1.00000
172.84085;16.18241;      0.29529; 99.36750;1.00000
173.34955;16.23043;      0.29534; 99.36295;1.00000
173.84567;16.27844;      0.29527; 99.36012;1.00000
174.35625;16.32646;      0.29679; 99.35731;1.00000
174.86954;16.37448;      0.29669; 99.35398;1.00000
175.36497;16.42250;      0.29620; 99.34956;1.00000
175.87037;16.47052;      0.29648; 99.34899;1.00000
176.37342;16.51854;      0.29642; 99.34723;1.00000
176.87794;16.56656;      0.29615; 99.34506;1.00000
177.39094;16.61458;      0.29668; 99.34266;1.00000
177.89441;16.66260;      0.29663; 99.33675;1.00000
178.39220;16.71062;      0.29663; 99.33196;1.00000
178.90314;16.75863;      0.29721; 99.32906;1.00000
179.40983;16.80665;      0.29710; 99.32529;1.00000
179.91602;16.85467;      0.29695; 99.31861;1.00000
180.41920;16.90269;      0.29814; 99.30411;1.00000
180.91995;16.95071;      0.29804; 99.29282;1.00000
181.42889;16.99873;      0.29832; 99.28022;1.00000
181.93560;17.04675;      0.29868; 99.27232;1.00000
182.45151;17.09477;      0.29809; 99.26404;1.00000
182.95443;17.14279;      0.29832; 99.25445;1.00000
183.45503;17.19081;      0.29851; 99.24682;1.00000
183.96813;17.23882;      0.29864; 99.24105;1.00000
184.47579;17.28684;      0.29857; 99.23893;1.00000
184.97797;17.33486;      0.29947; 99.23863;1.00000
185.48455;17.38288;      0.29937; 99.23485;1.00000
185.98218;17.43090;      0.29948; 99.22894;1.00000
186.50017;17.47892;      0.29986; 99.22231;1.00000
187.01751;17.52694;      0.29910; 99.21358;1.00000
187.52663;17.57496;      0.30009; 99.20658;1.00000
188.03007;17.62298;      0.30026; 99.19758;1.00000
188.55019;17.67100;      0.30061; 99.19295;1.00000
189.04822;17.71901;      0.29991; 99.18999;1.00000
189.56298;17.76703;      0.30029; 99.18900;1.00000
190.06575;17.81505;      0.30123; 99.18847;1.00000
190.58378;17.86307;      0.30109; 99.18670;1.00000
